entry, positiv, negativ, pstv, affil, ngtv, hostile, strong, power, weak, submit, active, passive, pleasur, pain, feel, arousal, emot, virtue, vice, ovrst, undrst, academ, doctrin, econ@, exch, econ, exprsv, legal, milit, polit@, polit, relig, role, coll, work, ritual, socrel, race, kin@, male, female, nonadlt, hu, ani, place, social, region, route, aquatic, land, sky, object, tool, food, vehicle, bldgpt, comnobj, natobj, bodypt, comform, com, say, need, goal, try, means, persist, complet, fail, natrpro, begin, vary, increas, decreas, finish, stay, rise, exert, fetch, travel, fall, think, know, causal, ought, perceiv, compare, eval@, eval, solve, abs@, abs, quality, quan, numb, ord, card, freq, dist, time@, time, space, pos, dim, rel, color, self, our, you, name, yes, no, negate, intrj, iav, dav, sv, ipadj, indadj, powgain, powloss, powends, powaren, powcon, powcoop, powaupt, powpt, powdoct, powauth, powoth, powtot, rcethic, rcrelig, rcgain, rcloss, rcends, rctot, rspgain, rsploss, rspoth, rsptot, affgain, affloss, affpt, affoth, afftot, wltpt, wlttran, wltoth, wlttot, wlbgain, wlbloss, wlbphys, wlbpsyc, wlbpt, wlbtot, enlgain, enlloss, enlends, enlpt, enloth, enltot, sklasth, sklpt, skloth, skltot, trngain, trnloss, tranlw, meanslw, endslw, arenalw, ptlw, nation, anomie, negaff, posaff, surelw, if, notlw, timespc, formlw, 
mt0000090550, 7, 7, 7, 4, 7, 9, 21, 6, 4, 4, 25, 8, 0, 0, 0, 0, 0, 3, 5, 11, 3, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 3, 0, 13, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 4, 1, 2, 0, 2, 0, 2, 1, 0, 5, 1, 0, 0, 0, 0, 0, 2, 1, 0, 1, 4, 6, 0, 0, 2, 2, 2, 0, 0, 0, 3, 3, 1, 1, 0, 6, 0, 0, 0, 1, 0, 5, 0, 9, 0, 0, 0, 0, 5, 1, 16, 0, 0, 0, 2, 1, 29, 7, 22, 0, 0, 5, 4, 0, 0, 1, 0, 1, 0, 0, 0, 1, 12, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 3, 3, 1, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 6, 1, 2, 7, 1, 
mt0000091401, 5, 9, 5, 7, 8, 5, 45, 15, 8, 3, 55, 11, 0, 0, 0, 0, 0, 2, 1, 25, 14, 8, 1, 2, 0, 6, 7, 1, 0, 8, 11, 0, 7, 1, 10, 2, 12, 0, 0, 1, 48, 0, 8, 0, 8, 4, 0, 3, 0, 1, 0, 7, 2, 1, 1, 0, 1, 2, 0, 22, 12, 1, 5, 2, 6, 2, 4, 2, 0, 2, 2, 6, 1, 0, 0, 0, 0, 4, 1, 14, 0, 0, 4, 6, 1, 0, 1, 0, 1, 9, 4, 11, 5, 25, 1, 0, 1, 0, 0, 19, 7, 24, 9, 6, 8, 15, 0, 0, 2, 4, 1, 0, 0, 3, 47, 20, 18, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 12, 8, 0, 0, 0, 0, 8, 0, 0, 7, 7, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 2, 6, 0, 0, 0, 15, 21, 4, 0, 7, 11, 2, 0, 5, 0, 5, 0, 2, 0, 0, 0, 0, 19, 6, 0, 18, 13, 
mt0000091781, 16, 10, 16, 20, 10, 5, 20, 4, 10, 2, 32, 24, 6, 0, 0, 0, 6, 1, 2, 10, 3, 0, 1, 2, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 7, 1, 17, 0, 1, 1, 0, 0, 1, 0, 4, 2, 0, 0, 1, 1, 0, 4, 4, 0, 0, 0, 0, 0, 0, 5, 2, 1, 4, 1, 1, 6, 4, 2, 1, 4, 0, 5, 0, 1, 1, 0, 1, 2, 1, 4, 3, 0, 11, 0, 1, 1, 0, 0, 1, 13, 2, 6, 5, 4, 4, 2, 2, 5, 0, 19, 4, 8, 1, 0, 5, 0, 11, 1, 5, 0, 0, 0, 0, 1, 43, 15, 26, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 1, 6, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 1, 5, 15, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 12, 16, 0, 0, 1, 1, 0, 3, 7, 0, 3, 0, 0, 0, 0, 1, 0, 1, 3, 0, 19, 2, 
mt0000092637, 26, 21, 26, 12, 16, 2, 12, 6, 8, 2, 21, 20, 7, 10, 0, 9, 16, 10, 6, 15, 4, 0, 0, 7, 2, 5, 3, 11, 0, 0, 4, 0, 0, 3, 0, 0, 6, 0, 0, 2, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 1, 0, 12, 12, 4, 2, 0, 2, 7, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 6, 16, 0, 3, 0, 0, 6, 7, 0, 2, 6, 13, 2, 0, 2, 0, 0, 6, 2, 9, 4, 4, 3, 0, 8, 0, 0, 0, 0, 0, 0, 4, 20, 13, 20, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 4, 9, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 6, 0, 0, 3, 9, 0, 0, 0, 0, 0, 4, 0, 15, 3, 22, 5, 0, 8, 0, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 6, 6, 0, 7, 12, 
mt0000095414, 0, 8, 0, 4, 8, 4, 6, 0, 2, 8, 16, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 12, 6, 0, 0, 0, 2, 6, 2, 0, 0, 0, 0, 4, 0, 0, 6, 4, 0, 0, 0, 4, 0, 0, 2, 2, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 0, 16, 10, 26, 0, 0, 4, 0, 14, 0, 14, 0, 0, 0, 0, 0, 14, 16, 24, 0, 0, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 6, 0, 0, 0, 6, 12, 0, 0, 0, 0, 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 
mt0000103049, 25, 18, 25, 12, 19, 9, 20, 23, 9, 2, 29, 19, 5, 1, 0, 0, 4, 14, 6, 7, 7, 1, 2, 7, 0, 2, 2, 4, 0, 3, 4, 0, 8, 0, 1, 0, 20, 0, 0, 3, 0, 0, 8, 0, 4, 1, 0, 0, 0, 2, 1, 4, 2, 1, 0, 0, 1, 0, 0, 3, 4, 0, 3, 1, 1, 1, 1, 1, 5, 1, 0, 0, 0, 0, 6, 2, 0, 0, 0, 17, 0, 0, 2, 2, 0, 1, 2, 0, 6, 4, 1, 4, 6, 10, 0, 0, 0, 5, 0, 19, 3, 15, 0, 3, 7, 0, 12, 0, 8, 0, 0, 2, 4, 6, 40, 9, 25, 0, 0, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 8, 15, 6, 0, 0, 0, 0, 6, 0, 0, 3, 3, 0, 0, 0, 3, 3, 0, 0, 2, 2, 1, 2, 3, 4, 0, 10, 0, 0, 1, 0, 4, 5, 1, 0, 5, 6, 2, 8, 14, 0, 2, 0, 1, 0, 0, 4, 2, 10, 2, 5, 11, 3, 
mt0000103874, 70, 6, 70, 73, 6, 5, 75, 26, 10, 3, 90, 50, 20, 0, 0, 10, 21, 25, 6, 34, 17, 0, 0, 3, 0, 1, 9, 6, 0, 0, 0, 7, 14, 0, 13, 0, 51, 0, 1, 4, 4, 3, 14, 0, 1, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 8, 24, 6, 4, 18, 4, 5, 14, 0, 3, 3, 1, 3, 5, 0, 0, 0, 2, 1, 0, 13, 10, 0, 0, 12, 5, 4, 7, 6, 0, 7, 26, 3, 8, 4, 35, 0, 0, 0, 12, 0, 43, 5, 17, 0, 2, 9, 0, 26, 2, 27, 0, 3, 0, 0, 10, 117, 29, 57, 0, 0, 6, 1, 2, 0, 0, 4, 0, 0, 0, 0, 8, 21, 10, 0, 0, 0, 11, 21, 0, 0, 2, 2, 29, 0, 4, 16, 49, 0, 0, 1, 1, 0, 0, 2, 4, 6, 12, 17, 0, 2, 0, 20, 39, 1, 0, 0, 1, 0, 2, 15, 1, 8, 0, 7, 0, 0, 0, 8, 21, 5, 0, 17, 10, 
mt0000105492, 37, 6, 35, 45, 6, 6, 29, 5, 2, 0, 18, 31, 14, 0, 0, 14, 18, 3, 5, 16, 8, 0, 0, 4, 0, 2, 0, 0, 1, 0, 1, 0, 7, 0, 8, 0, 20, 0, 0, 3, 0, 2, 7, 0, 3, 1, 0, 2, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 6, 13, 2, 0, 0, 8, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 12, 0, 1, 2, 0, 2, 4, 7, 11, 2, 16, 3, 1, 2, 5, 0, 18, 4, 14, 1, 0, 3, 0, 24, 0, 26, 0, 1, 2, 11, 5, 20, 6, 19, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8, 12, 3, 0, 0, 0, 0, 3, 0, 0, 2, 2, 22, 0, 2, 10, 34, 0, 0, 2, 2, 0, 0, 0, 2, 4, 6, 1, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 7, 1, 0, 10, 15, 4, 
mt0000106285, 33, 2, 33, 17, 2, 5, 17, 7, 11, 0, 24, 23, 5, 2, 0, 6, 9, 26, 0, 12, 20, 3, 0, 5, 0, 2, 1, 2, 0, 0, 0, 2, 10, 0, 5, 3, 12, 0, 0, 0, 0, 5, 10, 0, 3, 1, 0, 2, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 4, 7, 1, 2, 0, 4, 1, 0, 0, 1, 0, 6, 0, 1, 2, 2, 0, 0, 2, 5, 0, 2, 8, 0, 13, 9, 2, 2, 4, 23, 2, 0, 2, 0, 0, 6, 0, 9, 0, 0, 4, 0, 11, 0, 21, 0, 0, 0, 6, 2, 38, 6, 19, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 11, 6, 1, 0, 0, 1, 8, 3, 0, 2, 5, 5, 0, 0, 7, 12, 0, 0, 3, 3, 2, 0, 4, 2, 10, 18, 0, 0, 2, 0, 8, 10, 0, 0, 0, 0, 0, 0, 6, 4, 5, 0, 8, 0, 0, 0, 15, 8, 1, 0, 9, 1, 
mt0000111068, 10, 23, 10, 4, 22, 10, 19, 9, 20, 2, 54, 32, 0, 1, 0, 11, 3, 4, 0, 13, 7, 3, 2, 1, 0, 0, 3, 6, 0, 2, 2, 2, 3, 0, 9, 3, 15, 0, 0, 5, 0, 0, 3, 0, 3, 0, 0, 1, 0, 0, 2, 5, 2, 0, 0, 0, 2, 1, 2, 8, 4, 1, 10, 2, 8, 4, 0, 2, 2, 4, 2, 2, 6, 0, 2, 0, 2, 4, 2, 12, 1, 0, 4, 3, 1, 12, 0, 0, 0, 15, 5, 5, 9, 9, 0, 0, 0, 2, 0, 12, 0, 19, 0, 0, 2, 0, 40, 1, 0, 0, 0, 0, 0, 4, 81, 21, 17, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 8, 12, 3, 3, 0, 0, 0, 6, 0, 1, 1, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 1, 1, 0, 6, 5, 0, 1, 0, 9, 15, 1, 0, 4, 5, 0, 1, 5, 0, 13, 0, 0, 0, 0, 0, 1, 4, 2, 0, 24, 1, 
mt0000114645, 313, 0, 313, 450, 0, 0, 79, 2, 1, 1, 83, 312, 228, 0, 0, 5, 229, 1, 0, 9, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 224, 0, 0, 2, 1, 2, 5, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 6, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 6, 4, 0, 0, 0, 0, 0, 6, 0, 1, 0, 7, 2, 2, 0, 1, 0, 13, 1, 42, 1, 0, 3, 0, 14, 0, 4, 0, 6, 0, 0, 9, 86, 3, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 298, 0, 0, 149, 447, 0, 0, 0, 0, 0, 0, 1, 5, 2, 8, 0, 0, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2, 0, 0, 0, 4, 9, 1, 0, 20, 0, 
mt0000119701, 19, 10, 14, 8, 10, 0, 6, 1, 4, 0, 12, 9, 3, 1, 0, 2, 4, 12, 14, 35, 4, 0, 0, 0, 0, 0, 3, 6, 0, 0, 1, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5, 4, 4, 0, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 1, 0, 3, 0, 1, 8, 2, 0, 0, 3, 27, 0, 0, 0, 1, 0, 8, 0, 2, 1, 0, 1, 0, 2, 0, 7, 0, 3, 1, 2, 2, 13, 5, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 1, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 2, 7, 0, 0, 0, 0, 0, 2, 0, 1, 0, 3, 7, 0, 2, 0, 8, 17, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 1, 7, 17, 1, 2, 9, 3, 
mt0000119987, 64, 17, 43, 37, 16, 21, 61, 26, 4, 2, 78, 23, 2, 0, 0, 8, 6, 13, 7, 36, 15, 0, 2, 17, 2, 16, 3, 1, 0, 3, 4, 1, 4, 5, 7, 3, 26, 0, 4, 4, 2, 0, 10, 0, 10, 5, 0, 2, 0, 2, 1, 15, 3, 1, 0, 0, 8, 3, 4, 24, 20, 2, 7, 1, 7, 5, 4, 2, 1, 10, 5, 11, 1, 0, 2, 0, 0, 1, 7, 10, 0, 0, 16, 10, 1, 2, 0, 21, 5, 7, 4, 6, 30, 44, 4, 1, 3, 0, 0, 14, 1, 20, 2, 3, 7, 0, 16, 3, 13, 1, 3, 8, 32, 17, 81, 25, 21, 0, 21, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 5, 11, 4, 1, 0, 0, 0, 5, 0, 0, 4, 4, 4, 0, 3, 6, 13, 2, 1, 16, 19, 0, 1, 5, 2, 0, 8, 5, 0, 0, 0, 13, 18, 1, 0, 1, 2, 3, 2, 9, 2, 16, 2, 0, 0, 0, 2, 12, 21, 8, 39, 22, 14, 
mt0000124779, 15, 9, 15, 19, 9, 2, 22, 4, 6, 2, 18, 25, 6, 0, 0, 1, 6, 5, 3, 20, 2, 0, 0, 2, 1, 13, 0, 5, 0, 0, 14, 0, 5, 0, 4, 3, 9, 0, 0, 0, 0, 2, 5, 0, 14, 0, 11, 0, 1, 1, 1, 3, 1, 0, 0, 0, 1, 1, 2, 11, 9, 1, 4, 0, 1, 1, 1, 0, 3, 6, 0, 4, 0, 0, 12, 1, 0, 0, 0, 2, 0, 0, 8, 16, 1, 12, 0, 0, 0, 10, 3, 10, 1, 16, 0, 0, 0, 15, 0, 27, 7, 33, 0, 0, 1, 0, 18, 2, 16, 2, 0, 1, 6, 4, 30, 11, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 8, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 6, 14, 0, 0, 1, 1, 1, 0, 0, 0, 4, 5, 10, 0, 0, 0, 10, 20, 0, 1, 1, 2, 1, 3, 10, 0, 8, 11, 0, 0, 0, 3, 3, 1, 1, 5, 39, 8, 
mt0000128573, 32, 9, 40, 8, 9, 1, 32, 11, 10, 1, 28, 16, 1, 0, 0, 2, 1, 20, 6, 27, 6, 1, 0, 8, 0, 5, 0, 11, 0, 1, 4, 3, 4, 3, 9, 1, 9, 0, 0, 4, 0, 2, 7, 0, 7, 2, 0, 4, 0, 1, 0, 10, 6, 0, 0, 0, 3, 1, 1, 6, 2, 1, 0, 4, 1, 6, 0, 3, 2, 2, 1, 4, 0, 0, 0, 3, 3, 3, 0, 5, 1, 0, 3, 12, 0, 5, 0, 0, 9, 2, 12, 14, 7, 17, 1, 1, 0, 4, 0, 9, 2, 27, 1, 0, 3, 0, 0, 1, 6, 0, 10, 0, 0, 6, 46, 12, 5, 0, 1, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 8, 13, 12, 1, 5, 0, 0, 18, 0, 1, 1, 2, 1, 0, 0, 3, 4, 0, 0, 6, 6, 2, 1, 0, 1, 2, 6, 3, 0, 0, 0, 5, 8, 1, 0, 0, 1, 5, 0, 2, 0, 1, 1, 0, 0, 0, 4, 1, 23, 3, 0, 37, 2, 
mt0000130807, 2, 12, 2, 3, 12, 15, 4, 6, 8, 8, 12, 8, 0, 0, 0, 6, 3, 2, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 6, 3, 6, 0, 0, 6, 0, 0, 9, 0, 0, 9, 0, 6, 0, 0, 3, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 0, 24, 0, 0, 0, 0, 7, 0, 24, 0, 0, 0, 0, 1, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 17, 1, 0, 1, 0, 30, 0, 
mt0000139242, 6, 22, 6, 8, 22, 7, 43, 6, 12, 4, 39, 11, 0, 2, 0, 0, 0, 1, 6, 17, 3, 0, 0, 5, 2, 3, 3, 0, 1, 0, 0, 0, 1, 0, 14, 1, 13, 0, 1, 0, 1, 1, 1, 1, 15, 1, 0, 0, 5, 7, 2, 6, 4, 0, 0, 0, 1, 1, 0, 5, 5, 0, 0, 0, 2, 3, 1, 2, 1, 8, 0, 2, 0, 0, 1, 1, 0, 1, 0, 6, 0, 0, 2, 3, 1, 6, 0, 0, 0, 22, 1, 4, 6, 17, 0, 0, 0, 6, 0, 27, 3, 25, 2, 12, 5, 2, 10, 1, 3, 0, 0, 0, 0, 1, 59, 25, 35, 0, 1, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 5, 5, 0, 5, 6, 2, 0, 13, 1, 0, 0, 0, 4, 5, 0, 0, 0, 0, 2, 2, 8, 0, 10, 0, 0, 0, 0, 2, 0, 5, 0, 0, 29, 2, 
mt0000143859, 8, 6, 8, 21, 6, 2, 37, 15, 3, 2, 59, 6, 0, 1, 0, 4, 0, 11, 4, 17, 14, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 1, 0, 22, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 3, 1, 0, 7, 2, 7, 3, 2, 0, 1, 0, 5, 9, 0, 0, 1, 0, 0, 0, 11, 6, 0, 0, 2, 11, 0, 1, 0, 0, 1, 0, 1, 1, 1, 20, 0, 0, 0, 3, 0, 7, 0, 4, 0, 0, 2, 0, 12, 0, 13, 0, 0, 1, 8, 7, 56, 17, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 2, 0, 1, 0, 3, 1, 0, 6, 0, 4, 11, 0, 0, 0, 0, 0, 1, 5, 2, 4, 0, 2, 0, 0, 1, 1, 17, 6, 9, 9, 1, 
mt0000144424, 25, 5, 23, 14, 5, 2, 12, 9, 15, 2, 24, 22, 7, 1, 0, 0, 7, 9, 1, 14, 1, 1, 0, 5, 0, 2, 4, 0, 0, 1, 5, 0, 3, 2, 6, 1, 15, 0, 0, 2, 0, 0, 5, 0, 9, 5, 2, 0, 0, 2, 0, 7, 2, 0, 0, 2, 2, 1, 3, 4, 6, 2, 0, 1, 2, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 2, 0, 0, 11, 0, 0, 3, 8, 0, 3, 3, 6, 0, 0, 0, 0, 0, 20, 3, 17, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 41, 12, 2, 0, 3, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9, 4, 2, 6, 21, 0, 0, 0, 0, 1, 2, 10, 0, 0, 13, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 1, 0, 2, 4, 1, 0, 0, 0, 0, 0, 2, 8, 3, 0, 19, 2, 
mt0000145509, 43, 24, 42, 13, 23, 19, 38, 12, 23, 14, 48, 37, 1, 10, 0, 8, 9, 18, 2, 26, 21, 1, 4, 5, 2, 2, 0, 9, 0, 0, 0, 9, 8, 1, 5, 0, 25, 0, 0, 4, 0, 0, 9, 0, 5, 4, 0, 1, 0, 0, 0, 5, 2, 0, 0, 0, 1, 2, 1, 6, 6, 0, 8, 4, 3, 5, 1, 2, 5, 11, 0, 1, 0, 0, 2, 2, 0, 1, 2, 13, 0, 0, 36, 13, 0, 3, 3, 0, 7, 25, 11, 19, 8, 24, 1, 0, 1, 25, 0, 70, 8, 31, 0, 0, 5, 0, 23, 0, 5, 0, 0, 0, 4, 7, 87, 18, 7, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 12, 18, 12, 3, 1, 0, 4, 20, 1, 0, 5, 6, 0, 2, 1, 4, 7, 0, 1, 3, 4, 0, 0, 4, 3, 0, 7, 5, 0, 2, 0, 15, 22, 0, 0, 0, 0, 1, 3, 9, 1, 11, 1, 1, 0, 0, 4, 1, 7, 2, 4, 31, 5, 
mt0000146284, 41, 12, 40, 60, 13, 8, 20, 0, 1, 8, 15, 54, 24, 0, 0, 0, 24, 8, 8, 8, 7, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 0, 47, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 3, 7, 4, 0, 0, 0, 3, 0, 1, 2, 0, 0, 0, 0, 3, 3, 3, 3, 0, 13, 0, 0, 0, 0, 0, 16, 0, 2, 0, 0, 1, 0, 9, 9, 14, 0, 1, 1, 0, 5, 41, 10, 25, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 38, 0, 0, 16, 54, 0, 0, 1, 1, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 7, 3, 13, 0, 5, 0, 1, 0, 0, 2, 4, 1, 7, 0, 6, 0, 
mt0000147647, 63, 113, 63, 42, 109, 41, 111, 53, 74, 8, 306, 109, 11, 2, 0, 16, 7, 29, 25, 62, 25, 4, 1, 28, 1, 13, 9, 10, 2, 34, 27, 0, 13, 9, 23, 10, 105, 2, 1, 7, 9, 6, 22, 8, 47, 17, 3, 6, 1, 11, 9, 21, 9, 2, 3, 1, 3, 3, 14, 31, 12, 2, 5, 1, 43, 25, 1, 7, 25, 35, 2, 7, 19, 1, 33, 3, 4, 10, 4, 88, 4, 1, 23, 2, 5, 12, 0, 1, 14, 22, 2, 9, 49, 42, 3, 0, 3, 8, 0, 63, 7, 90, 2, 4, 13, 9, 27, 9, 26, 3, 5, 4, 17, 13, 318, 83, 52, 0, 3, 11, 6, 0, 2, 8, 6, 6, 4, 2, 1, 17, 63, 7, 0, 3, 0, 3, 13, 2, 2, 5, 9, 5, 0, 1, 4, 10, 0, 0, 11, 12, 0, 16, 34, 4, 3, 56, 9, 0, 0, 0, 45, 54, 0, 0, 7, 7, 2, 4, 29, 7, 9, 5, 3, 0, 1, 2, 8, 20, 7, 18, 88, 13, 
mt0000151451, 36, 7, 36, 20, 7, 4, 34, 5, 7, 0, 37, 58, 9, 0, 0, 2, 10, 17, 3, 18, 8, 0, 0, 0, 0, 0, 4, 18, 0, 0, 2, 0, 0, 0, 3, 2, 14, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 7, 5, 0, 0, 0, 0, 2, 1, 15, 4, 4, 21, 3, 1, 15, 0, 3, 1, 4, 1, 1, 0, 0, 10, 0, 0, 1, 5, 2, 1, 0, 5, 3, 0, 9, 0, 0, 0, 4, 3, 5, 3, 15, 0, 0, 0, 2, 0, 21, 2, 10, 0, 0, 0, 0, 19, 0, 25, 0, 0, 0, 3, 2, 45, 20, 27, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 16, 0, 0, 0, 0, 16, 0, 1, 1, 2, 12, 1, 0, 6, 19, 0, 0, 3, 3, 2, 0, 2, 5, 0, 9, 12, 0, 2, 0, 7, 21, 0, 0, 0, 0, 3, 2, 12, 0, 13, 0, 0, 0, 0, 1, 0, 12, 5, 3, 36, 6, 
mt0000151529, 29, 31, 29, 21, 30, 10, 46, 25, 42, 8, 52, 40, 0, 1, 0, 7, 6, 18, 11, 40, 48, 0, 2, 6, 0, 9, 4, 0, 1, 3, 10, 0, 3, 1, 8, 2, 25, 0, 0, 21, 3, 2, 5, 1, 2, 0, 0, 2, 0, 0, 0, 12, 9, 1, 0, 1, 0, 1, 2, 13, 8, 7, 10, 0, 4, 10, 5, 1, 4, 7, 1, 7, 0, 0, 2, 1, 0, 1, 2, 9, 4, 0, 15, 6, 0, 2, 0, 0, 12, 16, 1, 7, 10, 42, 1, 0, 1, 1, 0, 21, 6, 37, 2, 11, 7, 1, 5, 6, 15, 3, 0, 0, 2, 8, 67, 29, 32, 0, 1, 2, 0, 0, 0, 3, 3, 0, 0, 0, 0, 13, 21, 11, 0, 0, 0, 0, 11, 0, 0, 1, 1, 4, 0, 1, 2, 7, 0, 0, 8, 8, 0, 2, 5, 2, 0, 9, 8, 0, 0, 0, 22, 30, 0, 0, 1, 1, 0, 7, 15, 1, 11, 1, 2, 1, 0, 6, 6, 28, 7, 0, 36, 9, 
