Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant,Segment,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
mt0001578777,1.3856249999999997,2.541875,1.819567391304348,1.7733847826086968,1.895652173913044,1.0,-1,0.26666666666666666,1.0,0.07272727272727274,1.0,0.1,0.0,6,32,6,6,27,17,43,3,13,3,13,20,0,1,0,3,1,5,0,18,4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,2,0,18,14,0,4,0,0,0,5,4,2,0,1,0,0,3,1,1,4,4,0,0,0,1,9,1,0,2,1,1,3,0,12,5,0,1,0,0,0,2,1,7,7,12,0,0,0,8,1,11,5,20,3,0,4,0,13,1,2,2,0,0,2,1,23,6,4,0,0,1,0,0,0,16,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,4,4,0,0,1,0,0,1,5,2,0,0,16,23,0,0,4,4,0,4,5,2,0,1,1,0,0,0,0,4,1,2,18,2,,Q2,1.0,39.49,11.46,10.83,8.92,0.64,0.64,0.0,0.64,0.64,2.55,1.91,1.27,0.0,1.91,0.0,3.18,13.38,3.18,1.27,5.1,0.0,0.0,4.46,0.0,0.0,0.0,4.46,0.64,3.82,0.64,1.27,0.0,14.01,1.27,1.27,0.64,1.27,3.18,1.27,4.46,0.64,6.37,3.82,1.91,0.64,7.01,6.37,0.64,0.0,0.0,15.29,1.91,7.01,5.73,1.27,0.64,0.0,1.27,0.64,0.0,1.27,0.0,0.0,0.0
mt0001590201,1.515,2.640000000000001,1.8304338983050847,1.6224299435028249,1.4316384180790944,1.0,-1,0.26666666666666666,1.0,0.26666666666666666,1.0,0.26666666666666666,0.6666666666666666,32,44,34,31,42,27,24,6,9,3,63,49,2,0,0,4,3,8,4,29,21,0,0,4,0,4,0,3,0,2,11,0,10,0,6,1,36,4,0,0,0,0,10,0,5,3,0,0,0,2,0,4,1,0,0,3,0,0,0,8,6,2,1,1,9,5,0,8,1,6,0,8,0,0,25,1,0,1,8,10,0,0,23,13,8,16,2,2,5,22,5,9,4,26,2,0,2,7,0,36,4,49,0,0,29,8,15,0,43,3,2,2,4,9,103,33,27,0,0,0,0,0,0,1,0,2,4,0,0,3,10,4,0,1,0,0,5,0,0,3,3,2,1,0,0,3,1,0,0,1,1,2,4,2,0,9,7,0,1,0,25,33,0,0,2,2,2,13,7,0,3,0,0,0,0,3,8,11,11,5,17,7,,Q2,1.0,61.2,26.0,23.2,12.8,0.0,10.4,0.0,0.0,2.8,2.8,22.0,14.8,0.8,17.6,2.8,6.4,14.4,10.4,0.4,2.0,1.2,0.0,12.0,0.0,0.0,0.0,3.6,2.4,2.0,0.8,0.0,0.4,20.0,3.2,0.8,0.4,4.4,0.8,0.8,9.6,2.0,4.4,2.8,1.2,0.0,1.2,0.8,0.0,0.0,0.4,13.2,0.4,9.2,4.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.6,0.0,0.0
mt0001595082,2.1455555555555557,2.395555555555555,1.8479832061068704,1.7079175572519092,1.7465648854961833,1.0,-1,0.48,0.8,1.0,1.0,0.84,0.1920000000000001,23,34,21,14,30,12,28,7,22,11,28,30,1,10,0,9,6,8,18,13,15,0,1,2,0,4,6,5,2,1,2,4,2,0,5,2,7,0,1,1,10,0,2,0,7,3,1,0,0,3,0,10,4,0,0,1,5,0,4,9,2,0,0,3,1,8,1,1,0,1,4,2,1,1,1,4,0,8,5,6,3,0,2,6,1,1,0,2,7,5,3,5,3,14,2,0,2,0,0,16,2,22,0,1,5,0,4,5,1,1,0,1,8,1,43,16,20,1,1,0,0,0,0,7,0,0,0,0,0,20,27,2,1,1,0,1,5,0,0,0,0,4,0,1,3,8,1,0,4,5,0,9,4,2,0,15,1,0,0,0,8,9,1,0,5,6,2,1,5,0,3,2,0,0,0,3,2,1,1,8,24,2,,Q2,1.0,47.67,10.36,9.33,2.07,2.59,0.52,3.11,1.04,1.04,7.25,10.88,8.29,1.55,4.66,3.11,3.63,12.44,5.7,2.07,0.52,1.04,0.52,8.29,0.52,0.0,0.0,11.92,4.15,7.77,2.07,2.59,2.07,10.36,0.0,0.52,0.52,1.55,1.55,1.55,2.07,3.63,3.11,1.04,0.52,1.55,2.59,2.07,0.52,0.0,0.0,21.24,2.07,10.36,7.77,0.0,0.0,1.55,0.0,0.0,1.55,3.11,0.0,0.0,0.0
mt0001598710,1.95,2.0127272727272723,1.931355897435897,1.7041415384615386,1.6861538461538446,1.0,-1,0.26666666666666666,1.0,1.0,0.2571428571428571,0.175,0.16666666666666666,40,33,42,20,33,18,53,13,14,2,73,50,0,0,0,26,11,24,3,32,10,0,2,11,2,6,0,15,2,4,6,3,9,2,9,0,24,0,0,0,3,4,11,0,6,4,0,0,0,0,2,6,4,0,0,1,0,1,6,21,6,1,1,5,7,3,3,5,3,5,0,8,3,1,10,2,3,6,1,17,0,0,9,23,2,5,0,0,5,14,8,14,17,18,4,2,2,5,0,41,6,28,1,0,10,0,39,0,16,2,2,0,1,9,94,20,23,0,0,1,0,0,0,4,1,2,0,0,0,3,11,19,2,1,0,2,24,0,2,2,4,6,0,0,4,10,0,1,4,5,0,3,5,2,6,16,5,0,4,0,18,27,0,0,1,1,0,5,7,0,2,0,1,0,0,8,3,13,2,1,40,12,,Q3,1.0,61.09,27.33,19.94,15.11,0.0,4.5,0.32,0.0,7.4,2.89,17.68,10.93,3.54,13.18,0.32,7.72,10.61,7.72,2.89,0.64,0.96,0.64,6.43,0.0,0.0,1.29,3.54,0.64,2.89,0.0,1.29,0.96,23.15,4.5,2.57,4.5,0.96,2.25,0.0,5.79,4.18,6.75,0.96,0.64,5.14,6.43,4.82,1.29,0.32,0.0,12.86,3.22,5.14,5.47,0.0,0.0,0.32,0.32,0.32,1.29,0.96,0.0,0.0,0.96
mt0001608358,2.738888888888889,2.126666666666667,1.981236585365853,1.6268585365853665,1.6504065040650402,1.0,1,1.0,1.0,0.225,0.225,0.175,0.07142857142857142,47,30,47,47,30,8,26,20,14,3,31,54,28,6,0,0,25,4,7,10,2,0,0,6,0,2,4,6,0,0,1,3,4,1,9,0,45,0,0,0,0,1,5,0,13,2,0,0,1,3,7,3,2,0,0,0,1,0,0,10,4,0,2,1,2,3,3,7,8,3,0,10,0,2,2,0,3,5,0,10,0,0,2,5,0,1,0,0,1,2,4,5,3,10,0,0,0,2,0,4,1,22,0,0,1,0,3,2,14,0,0,0,2,8,78,15,39,0,0,0,0,0,0,1,1,0,0,0,1,0,3,4,2,1,0,0,7,0,0,1,1,28,0,0,15,43,0,2,3,5,0,2,2,11,3,18,0,0,0,0,6,6,0,0,0,0,1,10,15,0,4,3,4,0,0,5,1,11,3,0,21,5,,Q4,1.0,60.74,13.5,9.2,2.45,1.23,5.52,0.0,0.0,4.29,11.66,24.54,15.95,0.0,11.66,3.07,6.13,12.27,4.29,0.61,0.61,0.0,0.0,14.72,0.0,0.0,0.61,10.43,7.98,2.45,0.61,0.0,1.84,12.27,0.61,0.61,3.07,2.45,1.23,1.23,3.07,2.45,1.23,1.23,0.0,0.0,5.52,0.61,0.61,4.29,0.0,18.4,4.29,14.11,0.0,0.0,0.0,1.84,0.0,0.0,3.07,0.0,0.0,0.0,0.0
mt0001608499,2.1225,2.2575000000000003,1.7982811764705884,1.70762,1.872941176470588,1.0,-1,1.0,0.26666666666666666,0.06666666666666668,0.6666666666666666,1.0,0.3,12,6,10,5,6,4,23,2,3,5,29,14,0,1,0,3,3,6,0,14,11,0,1,3,0,1,1,1,0,0,1,3,2,2,8,4,6,0,0,0,10,1,4,0,0,0,0,0,0,0,0,6,1,1,0,2,0,2,2,6,1,0,0,0,2,0,3,1,0,6,1,1,0,0,1,2,0,0,3,1,0,0,0,0,0,2,2,0,2,6,2,2,2,9,0,0,0,0,0,6,0,17,0,4,1,0,3,2,0,0,0,0,0,0,22,20,11,0,0,1,0,0,0,0,0,0,1,0,0,1,3,3,1,0,0,2,6,2,0,0,2,2,0,0,0,2,0,0,0,0,1,0,1,0,0,2,2,0,0,0,1,3,1,0,2,3,0,2,5,0,4,1,1,0,0,2,3,6,1,0,5,1,,Q3,1.0,56.76,19.82,13.51,3.6,1.8,0.0,8.11,0.0,6.31,6.31,18.02,11.71,4.5,11.71,1.8,1.8,12.61,5.41,1.8,7.21,0.0,0.0,13.51,0.0,0.0,0.9,4.5,3.6,0.9,0.9,0.0,0.0,18.02,0.9,0.0,0.9,3.6,1.8,0.9,9.91,0.0,5.41,0.9,3.6,0.9,5.41,4.5,0.9,0.0,0.0,18.02,1.8,14.41,2.7,0.0,1.8,1.8,0.0,0.0,3.6,0.9,0.0,0.0,0.9
mt0001609043,1.518571428571429,1.9414285714285715,1.836714122137404,1.6926912213740446,1.5763358778625942,1.0,-1,1.0,1.0,1.0,0.8,0.7,0.12857142857142856,56,46,54,21,41,25,66,40,35,13,74,53,0,11,0,4,4,32,20,57,34,1,5,2,0,5,4,12,0,2,11,4,10,2,3,3,23,0,1,0,0,0,12,0,0,0,0,0,0,0,0,19,10,5,0,1,0,3,0,34,11,2,3,3,0,6,1,3,2,15,1,7,0,0,1,0,1,11,1,3,0,3,13,11,0,4,0,0,11,13,13,17,19,52,3,0,3,10,0,25,4,28,1,3,1,0,18,1,29,3,1,4,18,6,60,27,34,0,1,0,1,1,0,2,0,5,2,0,2,30,41,18,1,3,0,3,25,1,2,0,3,2,0,1,5,8,0,0,1,1,0,1,11,1,0,13,5,0,0,2,33,40,0,0,2,2,1,5,14,1,6,0,1,1,0,8,8,10,12,20,42,17,,Q2,1.0,64.59,20.68,15.3,5.95,0.57,8.78,0.0,0.0,5.38,8.22,20.11,16.15,3.68,10.76,1.98,6.8,9.92,4.25,5.1,2.55,0.85,0.57,13.03,0.0,0.0,0.28,7.37,3.97,3.4,0.57,1.42,0.28,20.11,1.98,3.97,2.27,3.68,5.38,1.98,2.83,3.12,1.7,0.28,0.57,0.85,2.83,0.0,1.42,0.0,1.42,13.88,0.85,6.23,6.8,0.0,2.55,1.98,0.0,0.28,1.42,0.28,0.0,0.0,0.0
mt0001610102,2.313333333333333,1.864,1.9160580204778168,1.7209232081911257,1.6805460750853238,1.0,-1,0.26666666666666666,1.0,0.14285714285714285,0.2285714285714285,0.14285714285714285,0.025925925925925918,45,37,45,19,37,4,50,18,28,2,107,72,0,2,0,24,11,23,17,39,12,1,1,4,2,1,9,20,0,4,4,0,6,3,19,7,21,0,1,6,7,3,9,0,4,2,0,1,0,1,0,18,4,11,0,1,1,1,5,34,10,6,29,2,1,11,5,19,10,6,2,24,3,0,0,1,12,11,9,13,0,0,28,9,0,8,3,0,2,18,10,20,7,43,5,4,1,2,7,25,3,35,5,3,11,0,34,3,34,0,0,0,2,20,150,37,38,0,0,0,2,0,0,3,2,3,0,0,0,3,13,21,0,0,0,0,21,0,1,0,1,3,2,1,3,9,0,2,2,4,1,1,6,1,4,13,17,0,0,0,59,76,0,0,7,7,8,8,42,0,28,0,2,0,0,0,1,16,23,2,50,10,,Q1,1.0,58.62,23.56,21.26,10.92,1.15,4.89,3.45,0.86,2.3,2.59,18.97,7.76,0.86,16.09,0.0,8.62,8.33,10.06,1.15,1.72,0.29,0.0,16.67,0.29,1.15,0.86,2.59,0.57,2.01,0.86,0.0,0.57,31.9,4.6,0.57,6.9,4.02,1.72,0.86,10.34,10.34,7.18,0.57,0.29,2.59,6.03,2.01,0.0,0.86,3.16,14.37,4.02,7.76,2.87,0.0,0.0,1.72,0.57,0.57,0.0,0.0,0.0,0.0,0.29
mt0001612417,2.3475000000000006,2.335,1.9331137614678882,1.7098440366972465,1.6440366972477043,1.0,-1,1.0,1.0,1.0,0.9,0.7,0.061538461538461535,47,18,47,45,18,13,30,8,18,0,30,76,3,1,0,12,11,35,5,27,9,0,0,15,0,4,0,8,1,1,9,0,26,1,3,0,6,0,0,5,0,13,27,0,5,1,4,0,0,0,0,2,2,0,0,0,0,0,5,35,6,9,7,3,0,14,0,1,1,2,4,6,0,0,1,0,2,3,4,5,0,0,8,9,1,11,0,0,13,16,5,9,2,20,0,0,0,1,0,39,4,22,0,0,2,0,16,2,64,2,3,0,0,6,43,33,61,0,0,2,1,0,0,2,0,0,0,1,0,7,13,11,0,0,0,0,11,0,0,4,4,4,0,0,15,19,0,0,2,2,0,2,1,1,26,30,17,0,1,0,24,42,0,0,1,1,0,0,14,0,10,0,5,0,0,12,18,17,11,0,46,19,,Q3,1.0,64.58,27.43,21.53,5.56,0.69,12.15,3.12,0.0,5.9,2.43,26.39,17.01,14.93,10.07,6.25,11.11,6.94,6.6,1.04,0.69,0.0,0.0,26.39,0.0,0.0,4.51,7.99,5.21,2.78,0.0,1.39,1.04,15.28,1.74,1.04,7.29,3.12,1.04,0.69,0.35,2.43,6.25,2.43,3.12,0.69,2.08,1.39,0.35,0.35,0.0,15.28,2.08,5.56,7.64,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.04,0.35,0.0
mt0001634305,2.4781818181818185,2.158181818181818,1.8874294642857143,1.6790999999999985,1.6749999999999996,1.0,1,1.0,1.0,0.5,0.5,0.5,0.12857142857142856,38,19,38,27,17,13,55,16,9,4,60,34,5,4,0,13,8,11,5,36,16,2,2,3,0,3,7,5,3,2,3,2,5,4,5,2,22,0,1,3,0,1,9,0,9,2,0,0,1,1,5,10,6,0,0,0,1,3,5,21,10,0,3,2,3,7,4,3,2,6,2,8,0,0,9,1,1,3,4,9,0,1,11,8,0,3,4,0,2,8,1,4,6,36,1,1,0,5,0,29,3,37,1,2,14,0,9,0,14,0,0,1,7,8,66,20,15,0,1,4,1,0,0,0,1,4,0,0,1,2,13,4,0,1,2,0,7,0,3,3,6,10,0,1,4,15,0,0,2,2,0,0,7,3,1,11,5,0,1,0,15,21,0,0,1,1,1,5,15,0,2,0,3,0,0,1,4,18,0,8,32,9,,Q3,1.0,53.82,16.41,9.54,4.2,0.0,4.96,0.38,0.0,6.87,9.16,16.41,9.54,4.2,11.07,0.0,4.58,10.69,6.49,3.44,3.05,1.15,0.0,9.92,0.76,0.0,1.15,3.44,2.67,0.76,0.0,0.0,0.0,16.41,1.53,1.53,0.76,1.53,3.05,0.76,4.58,2.67,4.58,2.67,0.76,1.53,4.2,3.05,0.38,0.76,0.0,18.7,3.44,9.92,6.49,0.38,0.76,1.53,0.76,0.0,0.76,0.38,0.0,0.0,1.15
mt0001638394,2.541428571428572,2.291428571428572,1.9186549295774653,1.6152859154929575,1.656338028169014,0.75,-1,0.5,0.08571428571428573,0.16666666666666666,0.0761904761904762,0.16666666666666666,0.12857142857142856,19,8,19,10,8,5,13,4,6,1,27,12,0,0,0,3,0,6,1,7,4,0,0,2,0,2,0,2,1,0,1,1,0,0,2,0,13,0,0,4,8,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,1,0,12,4,1,0,0,0,1,1,0,3,1,1,1,0,0,2,0,0,0,1,7,0,0,2,2,1,1,0,0,0,1,0,0,8,2,0,0,0,1,0,3,0,5,0,0,2,0,1,0,1,0,0,0,1,2,14,18,17,0,0,0,2,0,0,1,0,0,0,0,0,5,8,4,0,0,0,1,5,0,1,0,1,6,0,0,0,6,0,0,2,2,0,0,0,0,0,0,3,0,0,0,6,9,0,0,1,1,6,3,11,0,1,0,0,0,0,1,3,2,2,1,5,10,,Q4,1.0,61.22,29.59,23.47,1.02,0.0,1.02,8.16,13.27,6.12,3.06,13.27,9.18,1.02,8.16,1.02,3.06,11.22,6.12,1.02,0.0,0.0,0.0,29.59,0.0,1.02,0.0,9.18,8.16,1.02,0.0,0.0,1.02,20.41,2.04,1.02,2.04,2.04,4.08,2.04,6.12,2.04,12.24,9.18,2.04,1.02,11.22,7.14,0.0,4.08,0.0,11.22,2.04,5.1,4.08,0.0,1.02,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0
mt0001641165,1.5942857142857143,2.4285714285714284,1.8301272727272728,1.7071936758893276,1.5968379446640306,1.0,-1,1.0,0.72,1.0,1.0,0.48,1.0,53,91,50,30,88,51,119,23,28,7,138,52,2,11,0,20,10,17,17,23,8,1,3,4,0,5,3,11,2,2,11,1,8,2,12,0,53,0,4,6,4,0,10,0,9,2,1,1,0,2,3,19,8,1,0,1,6,3,1,39,18,6,1,4,10,15,7,12,6,11,1,18,3,2,11,2,0,21,7,17,12,1,19,12,4,5,0,0,7,18,7,11,9,16,1,0,1,9,0,24,4,25,0,0,10,0,30,0,52,3,0,1,7,13,150,63,21,0,1,2,3,1,0,15,2,0,1,0,0,24,48,8,0,0,0,1,9,1,0,2,3,5,0,7,1,13,0,1,3,4,1,6,3,6,0,16,11,0,2,0,35,48,2,0,4,6,4,12,15,1,8,1,1,1,0,2,14,7,7,8,34,20,,Q2,1.0,43.82,19.5,16.77,9.85,0.21,5.66,0.63,0.42,2.73,5.03,16.56,10.69,2.52,9.64,3.98,3.14,7.34,4.82,2.73,0.42,0.21,0.21,11.32,0.0,0.0,0.84,5.45,2.31,3.35,0.63,1.26,1.05,12.37,1.05,1.89,0.21,0.42,0.84,0.21,5.24,1.89,3.98,0.63,2.52,0.84,0.63,0.42,0.21,0.0,0.0,10.9,2.1,4.82,4.61,0.63,1.68,1.89,0.0,0.42,0.42,0.42,0.21,0.21,0.84
mt0001646256,2.6575,1.9225,1.9244631578947369,1.708836842105263,1.7719298245614037,0.8,-1,0.13636363636363635,0.3333333333333333,0.7,0.8,0.7,0.0,11,4,11,4,4,5,15,2,5,0,6,10,0,0,0,4,1,2,1,6,11,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,2,2,2,0,2,1,0,3,0,0,1,1,0,0,1,0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,5,0,6,1,10,1,1,0,6,1,20,5,10,1,0,3,0,5,0,0,0,1,1,4,3,13,6,5,0,0,1,1,0,0,1,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,2,1,0,3,0,0,0,0,1,1,0,0,0,0,0,2,3,2,2,0,1,0,0,0,2,3,1,5,9,2,,Q3,1.0,58.57,14.29,8.57,8.57,0.0,0.0,0.0,0.0,5.71,7.14,7.14,2.86,1.43,5.71,0.0,5.71,20.0,2.86,1.43,5.71,1.43,0.0,1.43,0.0,0.0,0.0,5.71,4.29,1.43,0.0,0.0,1.43,18.57,0.0,0.0,1.43,2.86,5.71,4.29,4.29,2.86,2.86,1.43,0.0,1.43,8.57,7.14,1.43,0.0,0.0,24.29,2.86,11.43,11.43,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,1.43,1.43
mt0001653728,2.4225,1.4049999999999998,1.9396102564102569,1.539510256410257,1.512820512820512,1.0,1,1.0,0.4,0.06923076923076922,0.14285714285714285,0.12857142857142856,0.075,21,19,21,15,19,10,17,6,9,5,17,18,0,11,0,7,4,15,4,6,11,0,0,1,0,0,0,7,0,2,7,1,4,1,2,0,8,1,0,3,0,1,5,4,6,0,0,0,1,5,0,12,5,0,0,0,7,0,0,7,3,0,0,0,2,3,2,0,0,4,0,2,0,0,0,1,3,1,1,3,0,0,2,5,1,1,0,0,3,1,4,7,9,14,0,0,0,2,0,7,3,11,0,0,0,1,9,0,0,0,4,3,12,10,33,8,32,0,0,0,0,0,0,1,7,0,1,0,0,19,28,0,0,0,0,1,1,1,0,3,4,0,0,0,3,3,0,0,0,0,0,3,8,2,1,14,1,0,0,0,2,3,0,0,2,2,0,2,6,0,2,0,0,0,0,6,6,5,3,15,15,4,,Q4,1.0,62.76,8.97,7.59,7.59,0.0,0.0,0.0,0.0,1.38,11.72,19.31,15.86,1.38,4.83,6.9,6.21,12.41,9.66,2.07,0.69,0.0,0.0,2.07,0.0,0.0,0.69,8.97,6.9,2.07,0.0,0.0,1.38,11.03,0.0,2.07,0.69,0.69,0.69,0.0,6.9,0.69,2.76,2.07,0.0,0.0,1.38,0.0,1.38,0.0,0.0,11.03,3.45,4.14,3.45,0.69,0.69,0.0,0.0,0.0,2.07,0.0,5.52,2.07,0.0
mt0001658982,2.523333333333333,1.7911111111111109,1.8405031250000008,1.5803760416666668,1.5333333333333332,1.0,-1,0.09090909090909093,1.0,0.09090909090909093,0.013999999999999999,0.1,0.027027027027027032,7,10,7,9,9,17,18,2,4,2,35,14,0,4,1,0,0,2,0,5,7,1,0,2,0,3,1,0,0,2,1,0,2,1,4,0,24,0,0,0,0,1,3,2,13,5,0,0,0,0,8,5,4,0,0,1,0,0,0,8,4,0,0,0,6,3,0,7,0,3,1,0,0,0,2,0,0,0,6,7,0,0,6,2,6,1,0,0,0,4,2,3,6,7,0,0,0,0,0,5,1,8,3,3,0,0,6,0,7,0,0,2,10,4,54,15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,7,0,0,7,0,0,0,0,14,14,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,2,10,4,6,,Q3,1.0,59.84,14.75,10.66,6.56,0.0,4.1,0.0,0.0,4.1,11.48,15.57,4.92,1.64,12.3,0.0,6.56,13.93,14.75,4.92,0.0,0.0,0.0,5.74,0.0,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0,18.85,3.28,5.74,1.64,1.64,0.0,0.0,4.92,3.28,0.0,0.0,0.0,0.0,2.46,0.82,1.64,0.0,0.0,11.48,1.64,9.02,0.82,0.0,0.0,0.0,1.64,1.64,0.0,0.0,0.0,0.0,0.0
mt0001664577,2.3067567567567564,2.3967567567567563,1.896349164677805,1.6985837708830538,1.6205250596658731,1.0,-1,1.0,1.0,0.4,0.25,1.0,0.075,78,65,77,46,65,25,72,25,51,33,231,69,3,20,0,29,11,40,28,62,25,2,2,55,21,29,44,21,0,4,10,1,15,5,44,22,71,0,0,1,10,9,20,0,7,3,4,0,0,0,0,44,15,6,1,0,19,3,2,52,44,6,11,1,28,13,28,7,4,6,8,24,1,1,6,9,4,19,9,28,2,0,28,9,3,32,2,0,13,31,5,9,17,25,0,0,0,8,0,22,3,36,1,3,9,0,47,1,9,2,10,1,8,15,254,89,59,0,0,5,7,0,0,6,4,2,2,0,0,40,66,7,0,3,0,2,12,11,3,4,18,5,0,0,10,15,0,0,26,26,10,12,8,5,10,45,14,0,0,0,41,55,18,0,49,67,28,3,23,4,13,3,1,1,0,19,7,38,11,9,46,16,,Q1,1.0,45.61,16.43,10.76,8.07,0.28,0.99,1.27,0.14,5.67,7.79,16.29,11.76,0.57,9.63,4.82,2.12,7.65,3.82,2.41,1.13,0.0,0.57,6.09,0.0,0.14,1.27,7.22,5.95,1.42,0.14,0.42,0.14,11.19,0.85,0.57,1.56,0.99,1.13,0.57,4.53,1.42,2.97,1.27,0.99,0.57,1.98,0.99,0.42,0.14,0.42,9.49,1.84,3.68,4.11,1.7,0.57,3.68,0.71,3.54,0.42,0.0,4.82,0.28,0.28
mt0001698737,2.38,1.885,1.921466363636365,1.6837572727272734,1.5781818181818177,1.0,1,1.0,0.14814814814814814,0.09090909090909093,0.05,0.05,0.0,41,2,41,18,2,0,6,2,2,1,8,28,3,2,0,16,10,20,0,10,7,0,0,0,0,0,0,8,0,0,0,0,4,0,2,0,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,4,0,0,2,0,2,8,4,0,0,0,9,0,0,0,0,0,9,0,9,0,1,8,0,8,0,4,0,0,0,2,2,10,5,23,0,2,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,8,0,0,0,0,8,0,0,2,10,0,0,0,0,2,0,7,3,0,12,0,0,0,0,6,6,0,0,0,0,0,0,2,0,2,0,1,0,2,0,8,0,0,2,15,0,,Q4,1.0,54.04,14.91,9.94,4.97,0.0,2.48,1.24,1.24,4.97,7.45,9.32,4.97,1.24,8.07,0.0,7.45,11.18,7.45,3.73,2.48,0.0,0.0,9.32,0.0,0.0,1.24,7.45,8.07,1.86,0.0,1.24,0.62,16.15,1.24,1.24,0.0,0.62,2.48,0.0,2.48,8.07,3.73,1.24,0.0,0.0,2.48,0.0,0.0,0.0,2.48,11.18,0.62,6.21,8.07,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,2.48
